Epoch,ACC_Train,LOSS_Train,ACC_Test,LOSS_test 
1,0.6966,0.2177,0.792,0.1837 
2,0.7974,0.1725,0.792,0.1666 
3,0.7974,0.1631,0.792,0.1631 
4,0.7974,0.1609,0.792,0.1621 
5,0.7974,0.16,0.792,0.1616 
6,0.7974,0.1595,0.792,0.1612 
7,0.7974,0.159,0.792,0.1608 
8,0.7974,0.1585,0.792,0.1604 
9,0.7974,0.1581,0.792,0.16 
10,0.7974,0.1576,0.792,0.1597 
11,0.7974,0.1572,0.792,0.1593 
12,0.7974,0.1568,0.792,0.1589 
13,0.7974,0.1564,0.792,0.1586 
14,0.7974,0.156,0.792,0.1582 
15,0.7974,0.1556,0.792,0.1579 
