Epoch,ACC_Train,LOSS_Train,ACC_Test,LOSS_test 
1,0.7716,0.1999,0.792,0.1723 
2,0.7974,0.1644,0.792,0.161 
3,0.7974,0.1595,0.792,0.1593 
4,0.7974,0.1582,0.792,0.1584 
5,0.7974,0.1572,0.792,0.1575 
6,0.7974,0.1564,0.792,0.1567 
7,0.7974,0.1556,0.792,0.1559 
8,0.7974,0.1548,0.792,0.155 
9,0.7974,0.154,0.792,0.1541 
10,0.7974,0.1531,0.792,0.1531 
11,0.7974,0.1522,0.792,0.1522 
12,0.7974,0.1514,0.792,0.1514 
13,0.7974,0.1506,0.792,0.1507 
14,0.7974,0.1498,0.792,0.15 
15,0.7974,0.1491,0.792,0.1494 
