Epoch,ACC_Train,LOSS_Train,ACC_Test,LOSS_test 
1,0.7801,0.571,0.792,0.5155 
2,0.7974,0.5028,0.792,0.5055 
3,0.7974,0.4984,0.792,0.5031 
4,0.7974,0.4961,0.792,0.5007 
5,0.7974,0.4942,0.792,0.4984 
6,0.7974,0.492,0.792,0.496 
7,0.7974,0.4897,0.792,0.4935 
8,0.7974,0.4872,0.792,0.4909 
9,0.7974,0.4845,0.792,0.4883 
10,0.7974,0.4819,0.792,0.4858 
11,0.7974,0.4796,0.792,0.4836 
12,0.7974,0.4775,0.792,0.4816 
13,0.7974,0.4756,0.792,0.4798 
14,0.7974,0.4737,0.792,0.478 
15,0.7974,0.472,0.792,0.4763 
