Epoch,ACC_Train,LOSS_Train,ACC_Test,LOSS_test 
1,0.7947,0.4511,0.792,0.4085 
2,0.7974,0.3549,0.792,0.3046 
3,0.7974,0.2618,0.792,0.2389 
4,0.7974,0.2229,0.792,0.2204 
5,0.7974,0.212,0.792,0.2147 
6,0.7974,0.2081,0.792,0.2122 
7,0.7974,0.2063,0.792,0.211 
8,0.7974,0.2053,0.792,0.2103 
9,0.7974,0.2047,0.792,0.2098 
10,0.7974,0.2043,0.792,0.2095 
11,0.7974,0.204,0.792,0.2092 
12,0.7974,0.2038,0.792,0.209 
13,0.7974,0.2037,0.792,0.2089 
14,0.7974,0.2035,0.792,0.2088 
15,0.7974,0.2034,0.792,0.2087 
